Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,cogs,Tax 5%,selling price,profit,Date,Time,Payment,Rating
438-01-4015,B,karur,Member,Female,Sports and travel,49.49,4,197.96,9.898,221.86,14.00,3/21/2025,15:25,Ewallet,6.865991684
709-58-4068,B,karur,Normal,Female,Fashion accessories,41.09,11,410.9,20.545,471.45,40.00,2/28/2025,14:42,Cash,7.594202923
795-49-7276,A,Trichy,Normal,Male,Fashion accessories,37.15,4,148.6,7.43,196.03,40.00,3/23/2025,18:59,Ewallet,8.634504694
556-72-8512,C,Chennai,Normal,Male,Home and lifestyle,22.96,1,22.96,1.148,42.11,18.00,1/30/2025,20:47,Cash,4.473297612
627-95-3243,B,karur,Member,Female,Home and lifestyle,77.68,10,699.12,34.956,770.08,36.00,4/2/2025,13:21,Ewallet,10
686-41-0932,B,karur,Normal,Female,Fashion accessories,34.7,2,69.4,3.47,91.87,19.00,3/13/2025,19:48,Ewallet,8.530474517
510-09-5628,A,Trichy,Member,Female,Fashion accessories,19.66,11,196.6,9.83,246.43,40.00,3/15/2025,18:20,Credit card,7.490172746
608-04-3797,B,karur,Member,Female,Health and beauty,25.32,9,202.56,10.128,247.69,35.00,5/3/2025,20:24,Ewallet,9.050625402
148-82-2527,C,Chennai,Member,Female,Home and lifestyle,12.12,11,121.2,6.06,144.26,17.00,5/3/2025,13:44,Credit card,8.738534871
437-53-3084,B,karur,Normal,Male,Fashion accessories,99.89,2,199.78,9.989,230.77,21.00,2/26/2025,11:48,Ewallet,7.386142569
632-32-4574,B,karur,Normal,Male,Sports and travel,75.92,9,607.36,30.368,656.73,19.00,3/20/2025,14:14,Cash,5.721659737
556-97-7101,C,Chennai,Normal,Female,Electronic accessories,63.22,2,126.44,6.322,153.76,21.00,1/1/2025,15:51,Cash,8.842565048
862-59-8517,C,Chennai,Normal,Female,Food and beverages,90.24,6,541.44,27.072,588.51,20.00,1/27/2025,11:17,Cash,6.449870976
401-18-8016,B,karur,Member,Female,Sports and travel,98.13,1,98.13,4.9065,120.04,17.00,1/21/2025,17:36,Cash,9.258685756
420-18-8989,A,Trichy,Member,Female,Sports and travel,51.52,9,412.16,20.608,471.77,39.00,2/2/2025,15:47,Cash,9.986896995
277-63-2961,B,karur,Member,Male,Sports and travel,73.97,1,73.97,3.6985,127.67,50.00,3/2/2025,15:53,Credit card,5.61762956
573-98-8548,C,Chennai,Member,Female,Fashion accessories,31.9,1,31.9,1.595,43.50,10.00,5/1/2025,12:40,Ewallet,9.46674611
620-02-2046,C,Chennai,Normal,Male,Home and lifestyle,69.4,2,138.8,6.94,172.74,27.00,1/27/2025,19:48,Ewallet,9.362715933
282-35-2475,B,karur,Normal,Female,Sports and travel,93.31,2,186.62,9.331,223.95,28.00,3/25/2025,17:53,Cash,6.553901153
511-54-3087,B,karur,Normal,Male,Sports and travel,88.45,1,88.45,4.4225,135.87,43.00,2/25/2025,16:36,Credit card,9.882866818
726-29-6793,A,Trichy,Member,Male,Electronic accessories,24.18,9,193.44,9.672,243.11,40.00,1/28/2025,20:54,Ewallet,10
387-49-4215,B,karur,Member,Female,Sports and travel,48.5,3,145.5,7.275,179.78,27.00,8/1/2025,12:50,Cash,6.970021861
862-17-9201,B,karur,Normal,Female,Food and beverages,84.05,6,504.3,25.215,553.52,24.00,1/29/2025,10:48,Credit card,8.010323632
291-21-5991,B,karur,Member,Male,Health and beauty,61.29,5,306.45,15.3225,338.77,17.00,3/29/2025,14:28,Cash,7.282112392
602-80-9671,C,Chennai,Member,Female,Home and lifestyle,15.95,6,95.7,4.785,110.49,10.00,9/2/2025,17:15,Credit card,5.305539029
347-72-6115,B,karur,Member,Female,Sports and travel,90.74,8,635.18,31.759,715.94,49.00,1/16/2025,18:03,Credit card,6.449870976
209-61-0206,A,Trichy,Normal,Female,Home and lifestyle,42.91,5,214.55,10.7275,266.28,41.00,5/1/2025,17:29,Ewallet,6.345840799
595-27-4851,A,Trichy,Normal,Female,Fashion accessories,54.28,8,379.96,18.998,444.96,46.00,1/27/2025,18:05,Ewallet,9.674806464
189-52-0236,A,Trichy,Normal,Male,Electronic accessories,99.55,8,696.85,34.8425,746.69,15.00,3/14/2025,12:07,Cash,7.906293455
503-07-0930,C,Chennai,Member,Male,Sports and travel,58.39,8,408.73,20.4365,464.17,35.00,2/23/2025,19:49,Credit card,8.530474517
413-20-6708,C,Chennai,Member,Female,Fashion accessories,51.47,1,51.47,2.5735,103.04,49.00,3/18/2025,15:52,Ewallet,8.842565048
425-85-2085,B,karur,Member,Male,Health and beauty,54.86,5,274.3,13.715,301.02,13.00,3/29/2025,16:48,Ewallet,10
521-18-7827,C,Chennai,Member,Male,Home and lifestyle,39.39,5,196.95,9.8475,232.80,26.00,1/22/2025,20:46,Credit card,9.050625402
220-28-1851,A,Trichy,Normal,Male,Home and lifestyle,34.73,2,69.46,3.473,119.93,47.00,1/3/2025,18:14,Ewallet,10
600-38-9738,C,Chennai,Member,Male,Sports and travel,71.92,5,359.6,17.98,396.58,19.00,1/17/2025,15:05,Credit card,4.473297612
734-91-1155,B,karur,Normal,Female,Electronic accessories,45.71,3,137.13,6.8565,175.99,32.00,3/26/2025,10:34,Credit card,8.010323632
451-28-5717,C,Chennai,Member,Female,Home and lifestyle,83.17,6,499.02,24.951,568.97,45.00,3/20/2025,11:23,Cash,7.594202923
609-81-8548,A,Trichy,Member,Female,Home and lifestyle,37.44,6,224.64,11.232,282.87,47.00,6/2/2025,13:55,Credit card,6.137780445
133-14-7229,C,Chennai,Normal,Male,Health and beauty,62.87,2,125.74,6.287,157.03,25.00,1/1/2025,11:43,Cash,5.201508852
534-01-4457,A,Trichy,Normal,Male,Food and beverages,81.71,6,490.26,24.513,535.77,21.00,1/27/2025,14:36,Credit card,8.322414163
719-89-8991,A,Trichy,Member,Female,Sports and travel,91.41,5,457.05,22.8525,521.90,42.00,2/25/2025,16:03,Ewallet,7.386142569
286-62-6248,B,karur,Normal,Male,Fashion accessories,39.21,4,156.84,7.842,202.68,38.00,1/16/2025,20:03,Credit card,9.362715933
339-38-9982,B,karur,Member,Male,Fashion accessories,59.86,2,119.72,5.986,138.71,13.00,1/13/2025,14:55,Ewallet,6.970021861
827-44-5872,B,karur,Member,Female,Food and beverages,54.36,11,543.6,27.18,620.78,50.00,7/2/2025,11:28,Credit card,6.345840799
827-77-7633,A,Trichy,Normal,Male,Sports and travel,98.09,10,882.81,44.1405,950.95,24.00,2/17/2025,19:41,Cash,9.674806464
287-83-1405,A,Trichy,Normal,Male,Health and beauty,25.43,6,152.58,7.629,208.21,48.00,12/2/2025,19:01,Ewallet,7.282112392
435-13-4908,A,Trichy,Member,Male,Fashion accessories,86.68,9,693.44,34.672,764.11,36.00,1/24/2025,18:04,Credit card,7.490172746
857-67-9057,B,karur,Normal,Male,Electronic accessories,22.95,11,229.5,11.475,260.98,20.00,6/2/2025,19:20,Ewallet,8.530474517
236-27-1144,C,Chennai,Normal,Female,Food and beverages,16.31,10,146.79,7.3395,191.13,37.00,3/26/2025,10:31,Ewallet,8.738534871
892-05-6689,A,Trichy,Normal,Female,Home and lifestyle,28.32,5,141.6,7.08,183.68,35.00,11/3/2025,13:28,Ewallet,6.449870976
583-41-4548,C,Chennai,Normal,Male,Home and lifestyle,16.67,8,116.69,5.8345,143.52,21.00,7/2/2025,11:36,Ewallet,7.6982331
339-12-4827,B,karur,Member,Female,Fashion accessories,73.96,1,73.96,3.698,127.66,50.00,5/1/2025,11:32,Credit card,5.201508852
643-38-7867,A,Trichy,Normal,Male,Home and lifestyle,97.94,1,97.94,4.897,139.84,37.00,7/3/2025,11:44,Ewallet,7.178082215
308-81-0538,A,Trichy,Normal,Female,Fashion accessories,73.05,4,292.2,14.61,340.81,34.00,2/25/2025,17:16,Credit card,5.097478675
358-88-9262,C,Chennai,Member,Female,Food and beverages,87.48,6,524.88,26.244,568.12,17.00,1/2/2025,18:43,Ewallet,5.305539029
460-35-4390,A,Trichy,Normal,Male,Home and lifestyle,30.68,3,92.04,4.602,136.64,40.00,1/22/2025,11:00,Ewallet,9.46674611
343-87-0864,C,Chennai,Member,Male,Health and beauty,75.88,1,75.88,3.794,113.67,34.00,3/1/2025,10:30,Credit card,7.386142569
173-50-1108,B,karur,Member,Female,Sports and travel,20.18,4,80.72,4.036,106.76,22.00,2/13/2025,12:14,Credit card,5.201508852
243-47-2663,C,Chennai,Member,Male,Electronic accessories,18.77,6,112.62,5.631,161.25,43.00,1/28/2025,16:43,Credit card,5.721659737
841-18-8232,B,karur,Normal,Female,Food and beverages,71.2,1,71.2,3.56,89.76,15.00,5/1/2025,20:40,Credit card,9.570776287
701-23-5550,B,karur,Member,Male,Home and lifestyle,38.81,4,155.24,7.762,205.00,42.00,3/19/2025,13:40,Ewallet,5.097478675
647-50-1224,A,Trichy,Normal,Female,Fashion accessories,29.42,11,294.2,14.71,349.91,41.00,12/1/2025,16:23,Ewallet,9.258685756
541-48-8554,A,Trichy,Normal,Male,Sports and travel,60.95,10,548.55,27.4275,620.98,45.00,7/1/2025,12:08,Credit card,6.241810622
539-21-7227,B,karur,Normal,Female,Sports and travel,51.54,5,257.7,12.885,309.59,39.00,1/26/2025,17:45,Cash,4.369267435
213-32-1216,A,Trichy,Normal,Female,Electronic accessories,66.06,6,396.36,19.818,433.18,17.00,1/23/2025,10:28,Cash,7.594202923
747-58-7183,B,karur,Normal,Male,Fashion accessories,57.27,3,171.81,8.5905,194.40,14.00,9/2/2025,20:31,Ewallet,6.761961507
582-52-8065,B,karur,Normal,Female,Fashion accessories,54.31,10,488.79,24.4395,558.23,45.00,2/22/2025,10:49,Cash,9.258685756
210-57-1719,B,karur,Normal,Female,Health and beauty,58.24,10,524.16,26.208,579.37,29.00,5/2/2025,12:34,Cash,10
399-69-4630,C,Chennai,Normal,Male,Electronic accessories,22.21,6,133.26,6.663,178.92,39.00,7/3/2025,10:23,Credit card,8.946595225
134-75-2619,A,Trichy,Member,Male,Electronic accessories,19.32,8,135.24,6.762,165.00,23.00,3/25/2025,18:51,Cash,7.178082215
356-44-8813,B,karur,Normal,Male,Home and lifestyle,37.48,3,112.44,5.622,165.06,47.00,1/20/2025,13:45,Credit card,8.010323632
198-66-9832,B,karur,Member,Female,Fashion accessories,72.04,2,144.08,7.204,196.28,45.00,4/2/2025,19:38,Cash,9.882866818
283-26-5248,C,Chennai,Member,Female,Food and beverages,98.52,11,985.2,49.26,1077.46,43.00,1/30/2025,20:23,Ewallet,4.681357966
712-39-0363,A,Trichy,Member,Male,Food and beverages,41.66,6,249.96,12.498,288.46,26.00,2/1/2025,15:24,Ewallet,5.825689914
218-59-9410,A,Trichy,Member,Female,Home and lifestyle,72.42,3,217.26,10.863,247.12,19.00,3/29/2025,16:54,Ewallet,8.530474517
174-75-0888,B,karur,Normal,Male,Electronic accessories,21.58,10,194.22,9.711,253.93,50.00,3/14/2025,12:32,Cash,7.594202923
866-99-7614,C,Chennai,Normal,Male,Food and beverages,89.2,11,892,44.6,977.60,41.00,11/2/2025,15:42,Credit card,4.577327789
134-54-4720,B,karur,Normal,Female,Electronic accessories,42.42,9,339.36,16.968,368.33,12.00,1/30/2025,13:58,Ewallet,5.929720091
760-90-2357,A,Trichy,Member,Male,Electronic accessories,74.51,6,447.06,22.353,483.41,14.00,3/20/2025,15:08,Ewallet,5.201508852
514-37-2845,B,karur,Normal,Male,Fashion accessories,99.25,2,198.5,9.925,255.43,47.00,3/20/2025,13:02,Cash,9.362715933
698-98-5964,A,Trichy,Normal,Female,Food and beverages,81.21,11,812.1,40.605,893.71,41.00,1/17/2025,13:01,Credit card,6.553901153
718-57-9773,C,Chennai,Normal,Female,Sports and travel,49.33,11,493.3,24.665,531.97,14.00,3/2/2025,16:40,Credit card,9.778836641
651-88-7328,A,Trichy,Normal,Female,Fashion accessories,65.74,10,591.66,29.583,665.24,44.00,1/1/2025,13:55,Cash,8.010323632
241-11-2261,B,karur,Normal,Female,Fashion accessories,79.86,8,559.02,27.951,600.97,14.00,10/1/2025,10:33,Credit card,5.721659737
408-26-9866,C,Chennai,Normal,Female,Sports and travel,73.98,8,517.86,25.893,592.75,49.00,2/3/2025,16:42,Ewallet,4.265237258
834-83-1826,B,karur,Member,Female,Home and lifestyle,82.04,5,410.2,20.51,460.71,30.00,2/25/2025,17:16,Credit card,7.906293455
343-61-3544,B,karur,Member,Male,Sports and travel,26.67,11,266.7,13.335,313.04,33.00,1/29/2025,11:48,Cash,8.946595225
239-48-4278,A,Trichy,Member,Male,Food and beverages,10.13,8,70.91,3.5455,118.46,44.00,10/3/2025,19:35,Ewallet,8.634504694
355-34-6244,B,karur,Normal,Male,Food and beverages,72.39,2,144.78,7.239,195.02,43.00,1/13/2025,19:55,Credit card,8.42644434
550-84-8664,A,Trichy,Normal,Male,Sports and travel,85.91,5,429.55,21.4775,500.03,49.00,3/22/2025,14:33,Credit card,8.946595225
339-96-8318,B,karur,Member,Male,Fashion accessories,81.31,8,569.17,28.4585,619.63,22.00,1/3/2025,19:49,Ewallet,6.553901153
458-61-0011,B,karur,Normal,Male,Food and beverages,60.3,4,241.2,12.06,266.26,13.00,2/20/2025,18:43,Cash,6.033750268
592-34-6155,C,Chennai,Normal,Male,Food and beverages,31.77,4,127.08,6.354,164.43,31.00,1/14/2025,14:43,Ewallet,6.449870976
797-88-0493,A,Trichy,Normal,Female,Health and beauty,64.27,4,257.08,12.854,282.93,13.00,3/26/2025,13:54,Cash,8.010323632
207-73-1363,B,karur,Normal,Male,Health and beauty,69.51,2,139.02,6.951,190.97,45.00,1/3/2025,12:15,Ewallet,8.42644434
390-31-6381,C,Chennai,Normal,Male,Food and beverages,27.22,3,81.66,4.083,96.74,11.00,7/1/2025,12:37,Cash,7.594202923
443-82-0585,A,Trichy,Member,Female,Health and beauty,77.68,4,310.72,15.536,363.26,37.00,1/2/2025,19:54,Cash,8.738534871
339-18-7061,C,Chennai,Member,Female,Fashion accessories,92.98,2,185.96,9.298,221.26,26.00,2/13/2025,15:06,Credit card,8.322414163
359-90-3665,B,karur,Member,Female,Fashion accessories,18.08,4,72.32,3.616,89.94,14.00,1/14/2025,18:03,Credit card,9.882866818
375-72-3056,B,karur,Normal,Male,Sports and travel,63.06,3,189.18,9.459,227.64,29.00,1/19/2025,15:58,Ewallet,7.282112392
127-47-6963,A,Trichy,Normal,Male,Health and beauty,51.71,4,206.84,10.342,256.18,39.00,9/3/2025,13:53,Credit card,10
278-86-2735,A,Trichy,Normal,Female,Food and beverages,52.34,3,157.02,7.851,200.87,36.00,3/27/2025,14:03,Cash,9.570776287
695-28-6250,A,Trichy,Normal,Female,Sports and travel,43.06,5,215.3,10.765,260.07,34.00,4/2/2025,16:38,Ewallet,8.010323632
379-17-6588,C,Chennai,Normal,Male,Fashion accessories,59.61,11,596.1,29.805,655.91,30.00,3/14/2025,11:07,Cash,5.513599383
227-50-3718,A,Trichy,Normal,Male,Health and beauty,14.62,5,73.1,3.655,109.76,33.00,4/3/2025,12:23,Cash,4.577327789
302-15-2162,C,Chennai,Member,Male,Health and beauty,46.53,6,279.18,13.959,307.14,14.00,3/3/2025,10:54,Credit card,4.473297612
788-07-8452,C,Chennai,Member,Female,Home and lifestyle,24.24,8,169.68,8.484,227.16,49.00,1/27/2025,17:38,Ewallet,9.778836641
560-49-6611,A,Trichy,Member,Female,Sports and travel,45.58,1,45.58,2.279,67.86,20.00,7/2/2025,14:13,Cash,10
880-35-0356,A,Trichy,Member,Female,Sports and travel,75.2,3,225.6,11.28,269.88,33.00,5/2/2025,11:51,Ewallet,4.993448498
585-11-6748,B,karur,Member,Male,Sports and travel,96.8,3,290.4,14.52,344.92,40.00,3/15/2025,13:05,Cash,5.513599383
470-31-3286,B,karur,Normal,Male,Health and beauty,14.82,3,44.46,2.223,78.68,32.00,1/3/2025,11:30,Credit card,9.050625402
152-68-2907,A,Trichy,Normal,Male,Food and beverages,52.2,3,156.6,7.83,174.43,10.00,2/15/2025,13:30,Credit card,9.882866818
123-35-4896,C,Chennai,Normal,Female,Sports and travel,46.66,10,419.94,20.997,472.94,32.00,2/17/2025,19:11,Ewallet,5.513599383
258-69-7810,C,Chennai,Normal,Female,Fashion accessories,36.85,5,184.25,9.2125,231.46,38.00,1/26/2025,18:53,Cash,9.570776287
334-64-2006,A,Trichy,Member,Female,Home and lifestyle,70.32,2,140.64,7.032,176.67,29.00,3/24/2025,14:22,Ewallet,9.986896995
219-61-4139,C,Chennai,Normal,Male,Electronic accessories,83.08,1,83.08,4.154,110.23,23.00,1/23/2025,17:16,Ewallet,6.65793133
881-41-7302,C,Chennai,Normal,Female,Fashion accessories,64.99,1,64.99,3.2495,100.24,32.00,1/26/2025,10:06,Credit card,4.681357966
373-09-4567,C,Chennai,Normal,Male,Food and beverages,77.56,11,775.6,38.78,840.38,26.00,3/14/2025,20:35,Ewallet,7.178082215
642-30-6693,B,karur,Normal,Female,Sports and travel,54.51,6,327.06,16.353,386.41,43.00,3/17/2025,13:54,Ewallet,8.114353809
484-22-8230,C,Chennai,Member,Female,Fashion accessories,51.89,8,363.23,18.1615,414.39,33.00,8/1/2025,20:08,Cash,4.681357966
830-58-2383,B,karur,Normal,Male,Home and lifestyle,31.75,4,127,6.35,162.35,29.00,8/2/2025,15:26,Cash,8.946595225
559-98-9873,A,Trichy,Member,Female,Fashion accessories,53.65,8,375.55,18.7775,409.33,15.00,10/2/2025,12:56,Ewallet,5.409569206
544-32-5024,C,Chennai,Member,Female,Food and beverages,49.79,4,199.16,9.958,219.12,10.00,3/28/2025,19:16,Credit card,6.65793133
318-12-0304,A,Trichy,Normal,Male,Fashion accessories,30.61,1,30.61,1.5305,52.14,20.00,1/23/2025,12:20,Ewallet,5.409569206
349-97-8902,B,karur,Member,Male,Food and beverages,57.89,2,115.78,5.789,163.57,42.00,1/17/2025,10:37,Ewallet,9.258685756
421-95-9805,A,Trichy,Normal,Female,Electronic accessories,28.96,1,28.96,1.448,44.41,14.00,7/2/2025,10:18,Credit card,6.449870976
277-35-5865,C,Chennai,Member,Female,Food and beverages,98.97,10,890.73,44.5365,981.27,46.00,9/3/2025,11:23,Cash,6.970021861
789-23-8625,B,karur,Member,Male,Fashion accessories,93.22,3,279.66,13.983,343.64,50.00,1/24/2025,11:45,Cash,7.490172746
284-54-4231,C,Chennai,Member,Male,Sports and travel,80.93,1,80.93,4.0465,110.98,26.00,1/19/2025,16:08,Credit card,9.362715933
443-59-0061,A,Trichy,Member,Male,Food and beverages,67.45,11,674.5,33.725,746.23,38.00,3/2/2025,11:25,Ewallet,4.369267435
509-29-3912,A,Trichy,Member,Female,Sports and travel,38.72,10,348.48,17.424,395.90,30.00,3/20/2025,12:24,Ewallet,4.369267435
327-40-9673,B,karur,Member,Male,Sports and travel,72.6,6,435.6,21.78,500.38,43.00,1/13/2025,19:51,Cash,7.178082215
840-19-2096,C,Chennai,Member,Male,Electronic accessories,87.91,5,439.55,21.9775,472.53,11.00,3/14/2025,18:10,Ewallet,4.577327789
828-46-6863,A,Trichy,Member,Male,Food and beverages,98.53,6,591.18,29.559,650.74,30.00,1/23/2025,11:22,Credit card,4.161207081
641-96-3695,C,Chennai,Member,Female,Fashion accessories,43.46,6,260.76,13.038,307.80,34.00,7/2/2025,17:55,Ewallet,8.842565048
420-97-3340,A,Trichy,Normal,Female,Food and beverages,71.68,3,215.04,10.752,267.79,42.00,3/28/2025,15:30,Credit card,9.570776287
436-54-4512,A,Trichy,Member,Female,Food and beverages,91.61,1,91.61,4.5805,115.19,19.00,3/20/2025,19:44,Cash,10
670-79-6321,B,karur,Member,Female,Home and lifestyle,94.59,8,662.13,33.1065,707.24,12.00,1/17/2025,15:27,Credit card,5.097478675
852-62-7105,B,karur,Normal,Female,Fashion accessories,83.25,11,832.5,41.625,890.13,16.00,12/1/2025,11:25,Credit card,4.577327789
598-06-7312,B,karur,Member,Male,Fashion accessories,91.35,1,91.35,4.5675,111.92,16.00,2/16/2025,15:42,Cash,7.074052038
135-13-8269,B,karur,Member,Female,Food and beverages,78.88,2,157.76,7.888,184.65,19.00,1/26/2025,16:04,Cash,9.46674611
816-57-2053,A,Trichy,Normal,Male,Sports and travel,60.87,2,121.74,6.087,161.83,34.00,9/3/2025,12:37,Ewallet,9.050625402
628-90-8624,B,karur,Member,Male,Health and beauty,82.58,11,825.8,41.29,903.09,36.00,3/14/2025,14:41,Cash,5.201508852
856-66-2701,A,Trichy,Member,Male,Home and lifestyle,53.3,3,159.9,7.995,207.90,40.00,1/25/2025,14:19,Ewallet,7.802263277
308-39-1707,A,Trichy,Normal,Female,Fashion accessories,12.09,1,12.09,0.6045,49.69,37.00,1/26/2025,18:19,Credit card,8.530474517
149-61-1929,A,Trichy,Normal,Male,Sports and travel,64.19,11,641.9,32.095,700.00,26.00,1/19/2025,14:08,Credit card,6.970021861
655-07-2265,A,Trichy,Normal,Male,Electronic accessories,78.31,3,234.93,11.7465,261.68,15.00,5/3/2025,16:38,Ewallet,5.61762956
589-02-8023,A,Trichy,Member,Male,Food and beverages,83.77,2,167.54,8.377,219.92,44.00,1/15/2025,10:54,Credit card,7.282112392
420-04-7590,B,karur,Normal,Male,Home and lifestyle,99.7,3,299.1,14.955,345.06,31.00,3/18/2025,11:29,Ewallet,4.889418321
182-88-2763,B,karur,Member,Male,Food and beverages,79.91,3,239.73,11.9865,273.72,22.00,3/20/2025,19:28,Credit card,5.201508852
188-55-0967,B,karur,Member,Male,Health and beauty,66.47,11,664.7,33.235,734.94,37.00,1/15/2025,15:01,Credit card,5.201508852
610-46-4100,A,Trichy,Normal,Male,Health and beauty,28.95,8,202.65,10.1325,237.78,25.00,3/3/2025,20:31,Credit card,6.241810622
318-81-2368,C,Chennai,Normal,Female,Electronic accessories,46.2,1,46.2,2.31,88.51,40.00,3/19/2025,12:16,Cash,6.553901153
364-33-8584,B,karur,Member,Female,Food and beverages,17.63,5,88.15,4.4075,141.56,49.00,8/3/2025,15:27,Cash,8.842565048
665-63-9737,B,karur,Normal,Male,Fashion accessories,52.42,3,157.26,7.863,184.12,19.00,2/27/2025,17:36,Ewallet,7.802263277
695-09-5146,B,karur,Member,Female,Food and beverages,98.79,3,296.37,14.8185,354.19,43.00,2/23/2025,20:00,Ewallet,6.65793133
155-45-3814,C,Chennai,Member,Female,Electronic accessories,88.55,9,708.4,35.42,784.82,41.00,3/19/2025,15:29,Ewallet,4.889418321
794-32-2436,B,karur,Member,Male,Electronic accessories,55.67,2,111.34,5.567,150.91,34.00,3/27/2025,15:08,Ewallet,6.241810622
131-15-8856,C,Chennai,Member,Female,Food and beverages,72.52,9,580.16,29.008,639.17,30.00,3/30/2025,19:26,Credit card,4.161207081
273-84-2164,C,Chennai,Member,Male,Electronic accessories,12.05,5,60.25,3.0125,111.26,48.00,2/16/2025,15:53,Ewallet,5.721659737
706-36-6154,A,Trichy,Member,Male,Home and lifestyle,19.36,10,174.24,8.712,198.95,16.00,1/18/2025,18:43,Ewallet,9.050625402
778-89-7974,C,Chennai,Normal,Male,Health and beauty,70.21,6,421.26,21.063,484.32,42.00,3/30/2025,14:58,Cash,7.6982331
574-31-8277,B,karur,Member,Male,Fashion accessories,33.63,1,33.63,1.6815,76.31,41.00,3/20/2025,19:55,Cash,5.825689914
859-71-0933,C,Chennai,Member,Female,Sports and travel,15.49,2,30.98,1.549,47.53,15.00,1/16/2025,15:10,Cash,6.553901153
740-11-5257,C,Chennai,Normal,Male,Electronic accessories,24.74,11,247.4,12.37,298.77,39.00,2/24/2025,16:44,Cash,7.386142569
369-82-2676,B,karur,Normal,Male,Electronic accessories,75.66,5,378.3,18.915,428.22,31.00,1/15/2025,18:22,Ewallet,8.114353809
563-47-4072,B,karur,Normal,Female,Health and beauty,55.81,6,334.86,16.743,371.60,20.00,1/22/2025,11:52,Cash,10
742-04-5161,A,Trichy,Member,Male,Home and lifestyle,72.78,11,727.8,36.39,805.19,41.00,3/2/2025,17:24,Cash,7.594202923
149-15-7606,B,karur,Member,Male,Sports and travel,37.32,10,335.88,16.794,399.67,47.00,6/3/2025,15:31,Ewallet,5.305539029
133-77-3154,B,karur,Member,Male,Fashion accessories,60.18,4,240.72,12.036,302.76,50.00,2/16/2025,18:04,Credit card,9.778836641
169-52-4504,A,Trichy,Normal,Female,Electronic accessories,15.69,3,47.07,2.3535,80.42,31.00,3/14/2025,14:13,Credit card,6.033750268
250-81-7186,C,Chennai,Normal,Female,Electronic accessories,99.69,1,99.69,4.9845,133.67,29.00,2/27/2025,10:23,Credit card,8.322414163
562-12-5430,A,Trichy,Member,Female,Fashion accessories,88.15,3,264.45,13.2225,295.67,18.00,1/18/2025,10:11,Ewallet,8.218383986
816-72-8853,A,Trichy,Member,Female,Sports and travel,27.93,5,139.65,6.9825,179.63,33.00,1/29/2025,15:48,Cash,6.137780445
491-38-3499,A,Trichy,Member,Male,Fashion accessories,55.45,1,55.45,2.7725,107.22,49.00,2/26/2025,17:46,Credit card,5.097478675
322-02-2271,B,karur,Normal,Female,Sports and travel,42.97,3,128.91,6.4455,180.36,45.00,3/2/2025,11:46,Cash,9.674806464
842-29-4695,C,Chennai,Member,Male,Sports and travel,17.14,8,119.98,5.999,156.98,31.00,1/16/2025,12:07,Credit card,8.218383986
725-67-2480,B,karur,Member,Female,Fashion accessories,58.75,6,352.5,17.625,383.13,13.00,3/24/2025,18:14,Credit card,6.137780445
641-51-2661,C,Chennai,Member,Female,Food and beverages,87.1,11,871,43.55,952.55,38.00,12/2/2025,14:45,Credit card,10
714-02-3114,C,Chennai,Normal,Female,Sports and travel,98.8,2,197.6,9.88,250.48,43.00,2/21/2025,11:39,Cash,8.010323632
518-17-2983,A,Trichy,Normal,Female,Fashion accessories,48.63,4,194.52,9.726,227.25,23.00,4/2/2025,15:44,Ewallet,7.906293455
779-42-2410,B,karur,Member,Male,Food and beverages,57.74,3,173.22,8.661,198.88,17.00,2/20/2025,13:06,Ewallet,8.010323632
190-14-3147,B,karur,Normal,Female,Health and beauty,17.97,4,71.88,3.594,114.47,39.00,2/23/2025,20:43,Ewallet,6.65793133
408-66-6712,C,Chennai,Member,Female,Health and beauty,47.71,6,286.26,14.313,316.57,16.00,2/16/2025,14:19,Ewallet,4.577327789
679-22-6530,B,karur,Normal,Female,Sports and travel,40.62,2,81.24,4.062,124.30,39.00,1/17/2025,10:01,Credit card,4.265237258
588-47-8641,A,Trichy,Member,Male,Fashion accessories,56.04,11,560.4,28.02,625.42,37.00,1/14/2025,19:30,Ewallet,4.577327789
642-61-4706,B,karur,Member,Male,Food and beverages,93.4,2,186.8,9.34,214.14,18.00,3/30/2025,16:34,Cash,5.721659737
576-31-4774,B,karur,Normal,Female,Health and beauty,73.41,3,220.23,11.0115,258.24,27.00,2/3/2025,13:10,Ewallet,4.161207081
556-41-6224,C,Chennai,Normal,Male,Health and beauty,33.64,9,269.12,13.456,308.58,26.00,2/15/2025,17:10,Credit card,9.674806464
811-03-8790,A,Trichy,Normal,Female,Electronic accessories,45.48,11,454.8,22.74,487.54,10.00,1/3/2025,10:22,Credit card,4.993448498
242-11-3142,B,karur,Member,Male,Fashion accessories,83.77,2,167.54,8.377,223.92,48.00,2/24/2025,19:57,Cash,4.785388144
752-23-3760,B,karur,Member,Female,Sports and travel,64.08,8,448.56,22.428,516.99,46.00,2/19/2025,19:29,Credit card,7.594202923
274-05-5470,A,Trichy,Member,Female,Food and beverages,73.47,4,293.88,14.694,319.57,11.00,2/23/2025,18:30,Cash,6.241810622
648-94-3045,C,Chennai,Normal,Male,Health and beauty,58.95,11,589.5,29.475,645.98,27.00,7/2/2025,14:27,Ewallet,8.42644434
130-67-4723,A,Trichy,Member,Male,Food and beverages,48.5,6,291,14.55,325.55,20.00,11/1/2025,13:57,Ewallet,9.778836641
